Tv2C	Sal2	Sbeox2PS	PrdE
4.719	34.6911	7.15189	487.397
4.719	34.6912	7.15188	487.411
4.7189	34.6914	7.15189	487.428
4.7191	34.6911	7.15187	487.464
4.7192	34.6911	7.15186	487.468
4.7191	34.691	7.15188	487.482
4.7189	34.6912	7.1519	487.5
4.719	34.6912	7.15188	487.514
4.719	34.691	7.1519	487.517
4.7191	34.6915	7.15186	487.532
4.719	34.6915	7.15187	487.55
4.7191	34.6916	7.15185	487.565
4.7189	34.6914	7.15189	487.568
4.719	34.6913	7.15188	487.585
4.7192	34.6911	7.15186	487.585
4.7192	34.6914	7.15184	487.605
4.719	34.6912	7.15188	487.63
4.7192	34.6913	7.15185	487.646
4.7191	34.691	7.15187	487.654
4.7191	34.6914	7.15186	487.664
4.7191	34.6913	7.15186	487.664
4.7191	34.6917	7.15184	487.686
4.719	34.6917	7.15186	487.688
4.719	34.6917	7.15186	487.714
4.7192	34.6911	7.15185	487.726
4.7192	34.6913	7.15185	487.744
4.7194	34.6908	7.15183	487.765
4.7193	34.6908	7.15184	487.79
4.7192	34.6914	7.15183	487.792
4.7192	34.6917	7.15183	487.794
4.7194	34.6916	7.1518	487.816
4.7193	34.6914	7.15182	487.832
4.7192	34.6916	7.15183	487.848
4.7193	34.6913	7.15182	487.867
4.7191	34.6914	7.15186	487.88
4.7193	34.6911	7.15184	487.893
4.7193	34.6912	7.15183	487.9
4.7193	34.6914	7.15182	487.91
4.7195	34.6914	7.1518	487.941
4.7195	34.6913	7.1518	487.954
4.7195	34.6915	7.15178	487.966
4.7195	34.6912	7.1518	487.968
4.7196	34.6918	7.15175	487.984
4.7195	34.6914	7.15178	487.99
4.7194	34.6913	7.15181	488.007
4.7194	34.6915	7.1518	488.017
4.7195	34.6919	7.15176	488.048
4.7195	34.6919	7.15177	488.058
4.7196	34.6917	7.15176	488.086
4.7196	34.6916	7.15177	488.107
4.7193	34.6922	7.15178	488.113
4.7193	34.6917	7.1518	488.115
4.7196	34.6917	7.15176	488.134
4.7195	34.692	7.15177	488.145
4.7195	34.692	7.15176	488.161
4.7195	34.6917	7.15177	488.168
4.7194	34.692	7.15177	488.173
4.7195	34.6917	7.15177	488.199
4.7196	34.6918	7.15175	488.227
4.7195	34.6915	7.15178	488.233
4.7194	34.6913	7.15181	488.236
4.7195	34.6917	7.15178	488.253
4.7196	34.6913	7.15177	488.271
4.7195	34.6915	7.15179	488.291
4.7194	34.6918	7.15179	488.292
4.7197	34.6911	7.15177	488.3
4.7197	34.691	7.15177	488.317
4.7193	34.6916	7.15181	488.332
4.7194	34.6916	7.15179	488.354
4.7193	34.6913	7.15183	488.38
4.7196	34.6917	7.15176	488.385
4.7195	34.6918	7.15178	488.4
4.7193	34.6922	7.15178	488.402
4.7194	34.6915	7.1518	488.425
4.7196	34.6916	7.15176	488.425
4.7193	34.6921	7.15178	488.442
4.7195	34.692	7.15177	488.461
4.7196	34.6918	7.15175	488.48
4.7194	34.6921	7.15177	488.485
4.7196	34.6914	7.15177	488.491
4.7197	34.6913	7.15175	488.517
4.7197	34.6918	7.15173	488.53
4.7193	34.6917	7.1518	488.545
4.7194	34.692	7.15178	488.559
4.7194	34.6919	7.15179	488.568
4.7197	34.6912	7.15176	488.586
4.7197	34.6913	7.15175	488.597
4.7198	34.6919	7.15172	488.625
4.7195	34.6914	7.15178	488.626
4.7195	34.6917	7.15178	488.634
4.7196	34.6914	7.15177	488.634
4.7197	34.6913	7.15176	488.665
4.7197	34.6915	7.15176	488.68
4.7197	34.6915	7.15175	488.687
4.7196	34.6914	7.15178	488.699
4.7196	34.6917	7.15176	488.705
4.7196	34.6916	7.15177	488.725
4.7196	34.6916	7.15177	488.729
4.7197	34.6919	7.15173	488.748
4.7196	34.6918	7.15176	488.766
4.7197	34.6912	7.15176	488.777
4.7197	34.6917	7.15173	488.789
4.7196	34.6916	7.15176	488.811
4.7196	34.692	7.15175	488.813
4.7197	34.6915	7.15175	488.827
4.7198	34.6915	7.15173	488.844
4.7197	34.6914	7.15176	488.86
4.7197	34.6916	7.15175	488.868
4.7197	34.6919	7.15174	488.895
4.7196	34.6916	7.15177	488.905
4.7195	34.6921	7.15176	488.913
4.7197	34.6918	7.15174	488.931
4.7196	34.6918	7.15176	488.963
4.7195	34.6919	7.15176	488.964
4.7197	34.6918	7.15173	488.971
4.7197	34.6916	7.15175	488.995
4.7197	34.6918	7.15174	489.004
4.7199	34.6913	7.15172	489.014
4.7199	34.6916	7.15172	489.018
4.7197	34.6916	7.15174	489.04
4.7197	34.6918	7.15174	489.05
4.7195	34.6913	7.15179	489.075
4.7199	34.6915	7.15172	489.08
4.7198	34.691	7.15176	489.103
4.7196	34.6922	7.15173	489.118
4.7197	34.6921	7.15172	489.136
4.7196	34.6919	7.15174	489.148
4.7195	34.692	7.15175	489.154
4.7197	34.6915	7.15174	489.172
4.7197	34.6916	7.15174	489.172
4.7198	34.6913	7.15174	489.188
4.7197	34.6919	7.15174	489.196
4.7198	34.6914	7.15174	489.218
4.7198	34.6919	7.15172	489.235
4.7197	34.6918	7.15173	489.246
4.7196	34.6919	7.15175	489.264
4.7199	34.6911	7.15173	489.27
4.7198	34.6912	7.15174	489.278
4.7197	34.6917	7.15174	489.295
4.7199	34.6913	7.15173	489.303
4.7198	34.692	7.15171	489.318
4.7197	34.692	7.15173	489.342
4.7196	34.6915	7.15177	489.356
4.7198	34.6915	7.15174	489.36
4.7198	34.6913	7.15173	489.383
4.7197	34.692	7.15172	489.384
4.7196	34.6916	7.15176	489.41
4.7195	34.6919	7.15176	489.413
4.7197	34.692	7.15173	489.424
4.7196	34.6915	7.15176	489.44
4.7195	34.692	7.15175	489.457
4.7198	34.6919	7.15172	489.459
4.7198	34.6917	7.15172	489.463
4.7197	34.6918	7.15173	489.496
4.7199	34.6916	7.15172	489.514
4.7196	34.6917	7.15175	489.519
4.7198	34.6917	7.15172	489.521
4.7196	34.6918	7.15176	489.552
4.7195	34.6915	7.15178	489.563
4.7198	34.6919	7.15171	489.571
4.7196	34.6917	7.15176	489.575
4.7195	34.6923	7.15174	489.577
4.7197	34.6919	7.15173	489.6
4.7199	34.6917	7.15171	489.6
4.7197	34.6918	7.15173	489.642
4.7197	34.692	7.15172	489.66
4.7197	34.6919	7.15172	489.67
4.7197	34.692	7.15173	489.677
4.7199	34.6921	7.15169	489.68
4.7197	34.6922	7.15172	489.687
4.7198	34.6918	7.15171	489.725
4.7198	34.6919	7.15171	489.726
4.7197	34.6919	7.15174	489.751
4.7199	34.6916	7.15172	489.763
4.7198	34.6918	7.15172	489.773
4.7197	34.692	7.15173	489.783
4.7197	34.6921	7.15172	489.786
4.7198	34.6917	7.15172	489.815
4.7198	34.6923	7.1517	489.84
4.72	34.692	7.15168	489.845
4.7197	34.692	7.15172	489.854
4.7199	34.692	7.15169	489.858
4.7197	34.6925	7.1517	489.861
4.7199	34.692	7.1517	489.906
4.7201	34.6918	7.15166	489.914
4.72	34.6916	7.15169	489.918
4.7201	34.692	7.15166	489.941
4.72	34.6918	7.15168	489.942
4.7201	34.6922	7.15164	489.942
4.7201	34.6919	7.15166	489.98
4.7201	34.6917	7.15168	489.995
4.72	34.6923	7.15166	490.003
4.7203	34.6918	7.15163	490.035
4.7202	34.692	7.15165	490.042
4.7202	34.6921	7.15164	490.065
4.7199	34.6921	7.15168	490.08
4.7202	34.6918	7.15165	490.082
4.7203	34.6918	7.15163	490.115
4.7201	34.6921	7.15164	490.116
4.72	34.6921	7.15168	490.121
4.7202	34.6917	7.15165	490.146
4.7202	34.6921	7.15163	490.149
4.7206	34.6916	7.1516	490.188
4.721	34.6917	7.15152	490.193
4.7215	34.6914	7.15144	490.198
4.7215	34.6925	7.15139	490.22
4.7211	34.6922	7.15147	490.229
4.7214	34.6924	7.15141	490.251
4.7216	34.6926	7.15138	490.269
4.7214	34.6924	7.15142	490.274
4.7215	34.6925	7.15139	490.302
4.7213	34.693	7.1514	490.304
4.7208	34.6931	7.15148	490.306
4.7207	34.6925	7.15152	490.357
4.7211	34.6922	7.15148	490.357
4.7213	34.692	7.15145	490.383
4.7211	34.6927	7.15145	490.395
4.721	34.6927	7.15147	490.405
4.7211	34.6924	7.15147	490.431
4.7211	34.6924	7.15146	490.452
4.7211	34.6926	7.15146	490.456
4.7212	34.6922	7.15146	490.463
4.7215	34.6921	7.15141	490.48
4.7212	34.6925	7.15144	490.491
4.721	34.6927	7.15146	490.503
4.721	34.6925	7.15147	490.516
4.7212	34.6926	7.15144	490.536
4.7213	34.6924	7.15142	490.542
4.7213	34.6922	7.15144	490.564
4.7212	34.6927	7.15143	490.573
4.7214	34.6926	7.1514	490.587
4.7211	34.6928	7.15145	490.593
4.7212	34.6923	7.15146	490.606
4.7211	34.6927	7.15145	490.616
4.7214	34.6923	7.15142	490.64
4.7215	34.6925	7.15138	490.654
4.7216	34.6919	7.1514	490.681
4.7215	34.6926	7.15139	490.687
4.7216	34.6925	7.15136	490.698
4.7215	34.6925	7.15139	490.715
4.7214	34.6925	7.1514	490.723
4.7209	34.6931	7.15146	490.729
4.7208	34.6933	7.15146	490.756
4.7211	34.6925	7.15147	490.772
4.7211	34.6926	7.15146	490.793
4.7214	34.6922	7.15142	490.805
4.7214	34.692	7.15143	490.814
4.7215	34.6926	7.15138	490.835
4.7217	34.6928	7.15135	490.844
4.7217	34.692	7.15138	490.844
4.7216	34.693	7.15134	490.874
4.7215	34.6924	7.15139	490.879
4.7217	34.6923	7.15137	490.882
4.7215	34.6927	7.15138	490.906
4.7212	34.6932	7.15142	490.924
4.721	34.6927	7.15146	490.951
4.7211	34.693	7.15143	490.971
4.7214	34.692	7.15143	490.994
4.7212	34.6923	7.15146	490.999
4.7214	34.6923	7.15141	491.009
4.7214	34.6921	7.15143	491.032
4.7215	34.6922	7.1514	491.033
4.7217	34.6919	7.15139	491.057
4.7217	34.6923	7.15137	491.082
4.7216	34.692	7.1514	491.088
4.7217	34.6927	7.15134	491.098
4.7219	34.6921	7.15133	491.104
4.7216	34.6923	7.15137	491.11
4.722	34.6927	7.1513	491.125
4.7218	34.6932	7.15131	491.138
4.7218	34.6926	7.15134	491.153
4.7219	34.6928	7.1513	491.178
4.7219	34.6926	7.15131	491.188
4.7221	34.6926	7.15128	491.189
4.722	34.6927	7.15129	491.209
4.7217	34.693	7.15132	491.22
4.7217	34.6929	7.15134	491.241
4.7215	34.693	7.15137	491.256
4.7212	34.6933	7.1514	491.273
4.7209	34.6934	7.15144	491.276
4.721	34.6924	7.15148	491.289
4.7214	34.692	7.15142	491.309
4.7213	34.6916	7.15147	491.323
4.7217	34.692	7.15137	491.324
4.7218	34.692	7.15136	491.355
4.7216	34.6934	7.15133	491.369
4.7219	34.6926	7.15131	491.386
4.7224	34.6918	7.15127	491.406
4.7232	34.6919	7.15112	491.42
4.7229	34.6916	7.15119	491.423
4.7232	34.6928	7.15109	491.448
4.7232	34.6933	7.15106	491.468
4.7232	34.6936	7.15105	491.472
4.7234	34.6929	7.15104	491.48
4.7229	34.6931	7.15112	491.499
4.723	34.6932	7.15109	491.509
4.723	34.6931	7.1511	491.528
4.7233	34.6928	7.15107	491.541
4.7237	34.6932	7.15098	491.563
4.7236	34.6925	7.15102	491.564
4.7235	34.6935	7.151	491.588
4.7232	34.6938	7.15104	491.607
4.7231	34.6938	7.15106	491.629
4.7228	34.6938	7.15111	491.64
4.7229	34.6931	7.15112	491.665
4.723	34.6932	7.1511	491.667
4.7231	34.6929	7.1511	491.667
4.7233	34.6932	7.15105	491.686
4.7237	34.6927	7.15099	491.717
4.7236	34.6938	7.15096	491.733
4.7236	34.6928	7.15101	491.734
4.7233	34.6939	7.15101	491.75
4.7234	34.694	7.15099	491.76
4.7231	34.6934	7.15107	491.776
4.7231	34.6935	7.15107	491.785
4.7231	34.6935	7.15107	491.81
4.7232	34.6933	7.15106	491.823
4.7229	34.6937	7.15109	491.828
4.7227	34.694	7.1511	491.846
4.7225	34.6936	7.15117	491.862
4.7227	34.6928	7.15117	491.881
4.7224	34.6933	7.15119	491.891
4.7224	34.6931	7.15121	491.902
4.7228	34.6927	7.15115	491.906
4.7233	34.6926	7.15107	491.925
4.7233	34.6933	7.15103	491.95
4.7235	34.6936	7.15099	491.963
4.7234	34.6939	7.151	491.975
4.7233	34.6938	7.15102	491.983
4.7234	34.6932	7.15103	491.992
4.7231	34.6938	7.15104	492.011
4.7229	34.6942	7.15107	492.019
4.7229	34.6941	7.15107	492.044
4.7227	34.6933	7.15114	492.059
4.723	34.6928	7.15111	492.076
4.723	34.6935	7.15109	492.084
4.7232	34.6933	7.15106	492.095
4.7232	34.6928	7.15107	492.112
4.7232	34.6934	7.15106	492.126
4.723	34.6934	7.15108	492.134
4.723	34.6936	7.15108	492.135
4.7233	34.6935	7.15103	492.153
4.7231	34.6935	7.15107	492.174
4.7231	34.6934	7.15107	492.181
4.7233	34.6933	7.15104	492.193
4.7232	34.6933	7.15107	492.21
4.7233	34.6927	7.15106	492.234
4.7225	34.6939	7.15114	492.253
4.723	34.693	7.1511	492.256
4.723	34.6939	7.15106	492.259
4.7243	34.6914	7.15096	492.265
4.7248	34.692	7.15085	492.302
4.7252	34.6932	7.15071	492.305
4.7251	34.6932	7.15072	492.318
4.7255	34.693	7.15067	492.337
4.7254	34.6933	7.15067	492.345
4.7255	34.6934	7.15065	492.356
4.7253	34.6941	7.15066	492.364
4.7252	34.6942	7.15068	492.386
4.7252	34.6942	7.15066	492.391
4.725	34.694	7.1507	492.406
4.7252	34.6941	7.15068	492.411
4.7247	34.694	7.15076	492.434
4.7248	34.6942	7.15074	492.435
4.7247	34.6945	7.15074	492.445
4.7246	34.6941	7.15077	492.466
4.7248	34.6939	7.15075	492.466
4.7245	34.6939	7.1508	492.482
4.7244	34.6938	7.15083	492.493
4.7245	34.6938	7.15081	492.512
4.7245	34.6934	7.15082	492.519
4.7244	34.694	7.15081	492.542
4.7244	34.6937	7.15082	492.547
4.7247	34.6931	7.1508	492.551
4.7245	34.6938	7.15081	492.555
4.7246	34.6938	7.1508	492.615
4.7244	34.6941	7.15081	492.62
4.7247	34.6938	7.15078	492.631
4.7245	34.6938	7.15081	492.638
4.7243	34.6934	7.15086	492.643
4.7244	34.6933	7.15085	492.647
4.7243	34.6934	7.15087	492.652
4.7242	34.6937	7.15087	492.665
4.7243	34.6937	7.15084	492.67
4.7246	34.6938	7.15079	492.678
4.7244	34.6937	7.15082	492.697
4.7246	34.6938	7.15079	492.723
4.7243	34.6945	7.15082	492.726
4.7245	34.6937	7.15081	492.731
4.7244	34.6941	7.15081	492.745
4.7242	34.6945	7.15082	492.756
4.7244	34.6939	7.15083	492.783
4.7247	34.6931	7.15081	492.796
4.7245	34.6937	7.15081	492.804
4.7246	34.6939	7.15079	492.828
4.7246	34.6941	7.15077	492.832
4.7247	34.6936	7.15078	492.839
4.7242	34.6946	7.15082	492.843
4.7244	34.6941	7.15081	492.865
4.7245	34.6933	7.15083	492.887
4.7244	34.6936	7.15083	492.914
4.7246	34.6935	7.1508	492.916
4.7243	34.694	7.15083	492.931
4.7241	34.6936	7.15089	492.961
4.7241	34.694	7.15087	492.962
4.7243	34.694	7.15083	492.963
4.724	34.6938	7.15089	492.967
4.7246	34.693	7.15083	493.007
4.7252	34.6937	7.15068	493.015
4.725	34.693	7.15075	493.037
4.7254	34.6938	7.15066	493.039
4.7254	34.6939	7.15065	493.049
4.7253	34.6936	7.15068	493.049
4.7255	34.6942	7.15062	493.064
4.725	34.6944	7.15069	493.096
4.725	34.6942	7.1507	493.114
4.725	34.6938	7.15071	493.116
4.7251	34.6935	7.15072	493.128
4.7252	34.6936	7.1507	493.133
4.7251	34.6937	7.15072	493.142
4.7251	34.6939	7.1507	493.156
4.7251	34.6938	7.15071	493.181
4.7251	34.6938	7.15071	493.2
4.725	34.6936	7.15073	493.21
4.7249	34.6944	7.15071	493.217
4.7249	34.6941	7.15072	493.223
4.7249	34.6944	7.15072	493.252
4.7245	34.6946	7.15078	493.266
4.7244	34.6942	7.1508	493.27
4.7243	34.694	7.15083	493.272
4.7244	34.6939	7.15082	493.285
4.7248	34.6932	7.15079	493.306
4.7247	34.6932	7.1508	493.323
4.7246	34.6941	7.15078	493.352
4.7247	34.6936	7.15078	493.357
4.7248	34.6942	7.15073	493.371
4.7247	34.6938	7.15077	493.401
4.7248	34.6941	7.15075	493.403
4.7249	34.6936	7.15075	493.41
4.7247	34.6943	7.15075	493.421
4.7248	34.6938	7.15076	493.431
4.7248	34.6935	7.15078	493.435
4.7249	34.6939	7.15074	493.454
4.7249	34.6937	7.15075	493.473
4.725	34.6936	7.15074	493.486
4.7247	34.6943	7.15075	493.49
4.725	34.694	7.15071	493.505
4.7251	34.6935	7.15071	493.524
4.725	34.6938	7.15072	493.525
4.7249	34.6937	7.15074	493.531
4.7249	34.6939	7.15073	493.558
4.7246	34.6945	7.15075	493.574
4.7246	34.6942	7.15077	493.593
4.7248	34.6936	7.15077	493.614
4.7247	34.694	7.15076	493.617
4.7247	34.6936	7.15078	493.631
4.7251	34.6932	7.15074	493.64
4.7249	34.6938	7.15075	493.664
4.7249	34.6941	7.15072	493.671
4.7249	34.6941	7.15073	493.68
4.7249	34.694	7.15074	493.69
4.7246	34.6941	7.15077	493.71
4.7248	34.6939	7.15075	493.714
4.7245	34.6945	7.15077	493.743
4.7247	34.694	7.15077	493.748
4.7248	34.6939	7.15075	493.758
4.725	34.6936	7.15073	493.77
4.725	34.6938	7.15072	493.797
4.7249	34.6932	7.15076	493.809
4.7249	34.6935	7.15075	493.811
4.7246	34.6938	7.15078	493.816
4.724	34.6953	7.15083	493.839
4.7239	34.6932	7.15095	493.862
4.724	34.6938	7.1509	493.867
4.7237	34.693	7.15098	493.878
4.7237	34.6936	7.15096	493.889
4.7243	34.6928	7.1509	493.891
4.7245	34.693	7.15084	493.916
4.7249	34.6935	7.15074	493.944
4.7247	34.6931	7.1508	493.954
4.725	34.6939	7.15072	493.961
4.725	34.6938	7.15072	493.976
4.7249	34.694	7.15073	493.979
4.7242	34.6944	7.15084	494.011
4.7247	34.694	7.15077	494.012
4.7244	34.6946	7.15079	494.027
4.724	34.6943	7.15088	494.042
4.7245	34.6935	7.15083	494.057
4.7247	34.6931	7.1508	494.082
4.7249	34.6934	7.15076	494.091
4.7249	34.6938	7.15073	494.097
4.7249	34.6939	7.15074	494.099
4.7249	34.6943	7.15071	494.112
4.7249	34.6942	7.15072	494.132
4.725	34.6938	7.15072	494.136
4.7251	34.6938	7.1507	494.162
4.725	34.6937	7.15072	494.163
4.7253	34.694	7.15065	494.181
4.7254	34.6939	7.15065	494.184
4.7253	34.6938	7.15067	494.212
4.7253	34.694	7.15066	494.215
4.7252	34.6936	7.15069	494.244
4.7254	34.6942	7.15064	494.244
4.7254	34.694	7.15065	494.251
4.7252	34.6944	7.15066	494.261
4.7248	34.6945	7.15073	494.29
4.725	34.693	7.15076	494.308
4.7248	34.6941	7.15075	494.314
4.7247	34.6945	7.15074	494.32
4.7254	34.6933	7.15067	494.329
4.7254	34.694	7.15065	494.358
4.7253	34.694	7.15066	494.373
4.7253	34.6942	7.15066	494.383
4.7251	34.6945	7.15067	494.383
4.7252	34.6939	7.15069	494.408
4.7252	34.6939	7.15068	494.421
4.725	34.6941	7.1507	494.437
4.7251	34.6939	7.1507	494.439
4.725	34.6937	7.15073	494.448
4.7251	34.6941	7.15069	494.47
4.725	34.6938	7.15073	494.474
4.7251	34.694	7.1507	494.489
4.7251	34.6939	7.15071	494.513
4.7252	34.6941	7.15068	494.536
4.7253	34.6939	7.15067	494.536
4.7253	34.6942	7.15066	494.538
4.7252	34.6943	7.15066	494.558
4.7254	34.6936	7.15065	494.579
4.7254	34.6943	7.15063	494.595
4.7255	34.6935	7.15065	494.606
4.7255	34.6938	7.15064	494.613
4.7254	34.6943	7.15063	494.625
4.7256	34.6945	7.15058	494.65
4.7252	34.6945	7.15065	494.662
4.7254	34.694	7.15064	494.679
4.7253	34.694	7.15065	494.692
4.7254	34.694	7.15065	494.7
4.7254	34.6941	7.15063	494.721
4.7254	34.6939	7.15065	494.729
4.7255	34.6939	7.15064	494.742
4.7254	34.6942	7.15063	494.762
4.7249	34.6942	7.15073	494.774
4.7251	34.6943	7.15068	494.776
4.7251	34.6944	7.15068	494.788
4.7247	34.6941	7.15077	494.818
4.7247	34.6943	7.15075	494.829
4.725	34.6938	7.15072	494.835
4.7248	34.6937	7.15076	494.845
4.725	34.6938	7.15072	494.858
4.725	34.694	7.15071	494.875
4.725	34.694	7.15072	494.896
4.7249	34.6938	7.15074	494.901
4.7249	34.6938	7.15075	494.926
4.7249	34.6939	7.15074	494.931
4.7251	34.6934	7.15072	494.932
4.7249	34.694	7.15074	494.955
4.725	34.694	7.15072	494.977
4.7249	34.6938	7.15074	494.984
4.7249	34.6937	7.15074	494.986
4.7249	34.6938	7.15074	494.987
4.725	34.6936	7.15073	495.003
4.725	34.6942	7.15071	495.03
4.725	34.6944	7.15069	495.051
4.7252	34.6942	7.15067	495.067
4.7251	34.694	7.1507	495.076
4.725	34.6942	7.1507	495.087
4.7251	34.6946	7.15067	495.093
4.7253	34.6935	7.15069	495.12
4.7251	34.6939	7.1507	495.122
4.7253	34.6937	7.15068	495.123
4.7255	34.6935	7.15065	495.151
4.7251	34.694	7.15069	495.16
4.7252	34.6942	7.15066	495.161
4.7253	34.6942	7.15065	495.188
4.7252	34.694	7.15068	495.195
4.7252	34.694	7.15069	495.198
4.7249	34.6946	7.1507	495.214
4.725	34.6941	7.15071	495.237
4.7251	34.6938	7.1507	495.248
4.7251	34.694	7.15069	495.25
4.7253	34.6943	7.15065	495.286
4.7251	34.6937	7.15071	495.295
4.7251	34.6938	7.1507	495.315
4.7252	34.6942	7.15068	495.321
4.7254	34.6936	7.15067	495.327
4.7252	34.6941	7.15067	495.331
4.7253	34.6939	7.15066	495.351
4.7252	34.6941	7.15067	495.361
4.7255	34.6939	7.15063	495.38
4.7252	34.6938	7.15069	495.381
4.7251	34.6943	7.15069	495.389
4.7252	34.6937	7.15069	495.405
4.7251	34.6938	7.1507	495.425
4.7252	34.6945	7.15066	495.437
4.7255	34.694	7.15063	495.45
4.7251	34.6943	7.15069	495.468
4.725	34.6942	7.15071	495.49
4.7253	34.6935	7.15069	495.494
4.7251	34.6942	7.15069	495.497
4.7251	34.6943	7.15069	495.522
4.7252	34.694	7.15067	495.533
4.7251	34.6939	7.1507	495.549
4.7251	34.6945	7.15068	495.55
4.7251	34.6941	7.1507	495.579
4.7249	34.694	7.15073	495.583
4.7249	34.6936	7.15074	495.606
4.7249	34.6936	7.15075	495.607
4.7249	34.6942	7.15072	495.623
4.725	34.6933	7.15075	495.633
4.725	34.6937	7.15073	495.646
4.7251	34.6934	7.15072	495.664
4.7251	34.6939	7.1507	495.672
4.7251	34.6943	7.15069	495.696
4.7252	34.6942	7.15067	495.709
4.7249	34.6937	7.15075	495.71
4.725	34.6944	7.1507	495.717
4.7251	34.6932	7.15074	495.722
4.7249	34.694	7.15074	495.766
4.7249	34.6941	7.15072	495.772
4.7248	34.6939	7.15075	495.772
4.7249	34.694	7.15073	495.803
4.7249	34.6942	7.15073	495.812
4.7252	34.694	7.15068	495.825
4.7252	34.6938	7.15069	495.828
4.7253	34.6941	7.15066	495.841
4.7251	34.6946	7.15067	495.867
4.7254	34.6938	7.15065	495.873
4.7247	34.6941	7.15075	495.898
4.7249	34.6941	7.15072	495.899
4.725	34.6937	7.15073	495.92
4.7253	34.6937	7.15068	495.936
4.7249	34.694	7.15074	495.942
4.7257	34.693	7.15063	495.968
4.7261	34.6941	7.15052	495.978
4.7259	34.6935	7.15058	495.988
4.726	34.694	7.15053	496
4.7254	34.6952	7.15058	496.013
4.7259	34.6943	7.15055	496.041
4.7256	34.6943	7.1506	496.055
4.7253	34.6947	7.15063	496.055
4.7256	34.6939	7.15061	496.066
4.7254	34.6939	7.15064	496.069
4.7254	34.6943	7.15062	496.094
4.7255	34.6941	7.15062	496.098
4.7255	34.6942	7.15062	496.109
4.7254	34.6943	7.15063	496.112
4.7254	34.6945	7.15063	496.136
4.7255	34.6941	7.15063	496.146
4.7253	34.6938	7.15066	496.159
4.7254	34.6942	7.15064	496.171
4.7254	34.6936	7.15066	496.191
4.7254	34.6945	7.15062	496.198
4.7254	34.6942	7.15064	496.201
4.7251	34.6942	7.15069	496.235
4.7254	34.6943	7.15064	496.252
4.7251	34.6943	7.15067	496.254
4.7251	34.6941	7.1507	496.275
4.7251	34.6942	7.15069	496.284
4.7251	34.6942	7.15068	496.292
4.725	34.6941	7.15071	496.3
4.7251	34.6944	7.15067	496.335
4.7254	34.6935	7.15067	496.35
4.7253	34.6936	7.15069	496.357
4.7253	34.6945	7.15063	496.371
4.7253	34.6937	7.15068	496.392
4.7255	34.6937	7.15063	496.396
4.7253	34.6938	7.15067	496.409
4.7254	34.6938	7.15066	496.425
4.7252	34.6941	7.15067	496.428
4.7252	34.6945	7.15065	496.447
4.7253	34.6938	7.15067	496.468
4.7252	34.6942	7.15066	496.47
4.7252	34.6943	7.15067	496.497
4.7254	34.6938	7.15066	496.505
4.7254	34.6939	7.15065	496.525
4.7255	34.6935	7.15064	496.529
4.7254	34.6943	7.15063	496.535
4.7253	34.694	7.15066	496.562
4.7254	34.6941	7.15064	496.562
4.7255	34.6942	7.15062	496.58
4.7254	34.6937	7.15066	496.591
4.7249	34.6941	7.15072	496.612
4.7251	34.694	7.15069	496.616
4.725	34.6945	7.15069	496.616
4.7249	34.694	7.15072	496.646
4.7247	34.6941	7.15075	496.661
4.7248	34.6936	7.15076	496.681
4.7248	34.6937	7.15076	496.686
4.7245	34.694	7.15081	496.687
4.7244	34.6944	7.15081	496.728
4.7243	34.6937	7.15085	496.748
4.7244	34.6931	7.15086	496.75
4.7244	34.6943	7.15081	496.752
4.7245	34.6935	7.15081	496.759
4.7249	34.6933	7.15076	496.779
4.7249	34.6938	7.15073	496.795
4.7248	34.694	7.15074	496.825
4.7251	34.694	7.15069	496.83
4.7251	34.6935	7.15071	496.84
4.7245	34.6949	7.15076	496.856
4.7243	34.6944	7.15081	496.876
4.7244	34.6933	7.15085	496.888
4.7243	34.6941	7.15083	496.891
4.7246	34.6933	7.15082	496.9
4.7247	34.6931	7.1508	496.911
4.7249	34.6931	7.15076	496.931
4.725	34.694	7.15072	496.949
4.7252	34.6939	7.15068	496.965
4.7252	34.6937	7.15068	496.967
4.7251	34.6939	7.1507	496.991
4.7251	34.6937	7.1507	496.993
4.7251	34.6942	7.15069	497.01
4.7249	34.6938	7.15074	497.017
4.7255	34.6932	7.15067	497.038
4.725	34.6944	7.1507	497.058
4.7253	34.6936	7.15068	497.058
4.7253	34.6935	7.15068	497.084
4.7253	34.6937	7.15068	497.104
4.7251	34.694	7.1507	497.125
4.7251	34.6933	7.15072	497.131
4.7252	34.6939	7.15068	497.141
4.725	34.6933	7.15074	497.144
4.725	34.694	7.15071	497.18
4.7249	34.6939	7.15073	497.181
4.7252	34.6939	7.15068	497.189
4.7251	34.694	7.1507	497.225
4.7248	34.6943	7.15073	497.229
4.7249	34.6938	7.15075	497.253
4.7251	34.6937	7.15071	497.254
4.7251	34.694	7.15069	497.262
4.7251	34.6938	7.1507	497.266
4.7251	34.6942	7.15069	497.273
4.725	34.6942	7.1507	497.287
4.7251	34.6939	7.1507	497.313
4.7247	34.6944	7.15074	497.334
4.725	34.6942	7.15071	497.338
4.7246	34.6941	7.15077	497.353
4.7252	34.6932	7.15072	497.37
4.7248	34.6935	7.15078	497.372
4.7253	34.6936	7.15069	497.389
4.7251	34.694	7.1507	497.405
4.725	34.6941	7.15071	497.43
4.7251	34.694	7.1507	497.437
4.7252	34.6939	7.15069	497.454
4.7252	34.6936	7.1507	497.469
