Time (hh:mm:ss)	[CH4] dissolved with water vapour (ppm)
2024/07/03 14:44:04	4.64545
2024/07/03 14:44:05	5.7363
2024/07/03 14:44:06	4.7178
2024/07/03 14:44:07	4.44529
2024/07/03 14:44:08	4.82327
2024/07/03 14:44:09	4.9719
2024/07/03 14:44:10	6.27347
2024/07/03 14:44:11	4.85779
2024/07/03 14:44:12	1.22028
2024/07/03 14:44:13	1.01407
2024/07/03 14:44:14	0.82353
2024/07/03 14:44:15	0.767163
2024/07/03 14:44:16	0.73804
2024/07/03 14:44:17	0.672644
2024/07/03 14:44:18	0.664219
2024/07/03 14:44:19	0.742591
2024/07/03 14:44:20	0.743652
2024/07/03 14:44:21	0.981956
2024/07/03 14:44:22	0.819104
2024/07/03 14:44:23	0.893837
2024/07/03 14:44:24	0.977222
2024/07/03 14:44:25	1.06082
2024/07/03 14:44:26	0.952194
2024/07/03 14:44:27	0.961639
2024/07/03 14:44:28	1.39266
2024/07/03 14:44:29	2.44026
2024/07/03 14:44:30	3.76402
2024/07/03 14:44:31	5.19697
2024/07/03 14:44:32	6.05244
2024/07/03 14:44:33	6.50446
2024/07/03 14:44:34	6.70512
2024/07/03 14:44:35	7.33017
2024/07/03 14:44:36	6.53343
2024/07/03 14:44:37	6.01202
2024/07/03 14:44:38	5.59718
2024/07/03 14:44:39	5.36919
2024/07/03 14:44:40	5.14506
2024/07/03 14:44:41	5.05918
2024/07/03 14:44:42	5.14795
2024/07/03 14:44:43	5.85844
2024/07/03 14:44:44	5.9098
2024/07/03 14:44:45	5.95165
2024/07/03 14:44:46	5.34751
2024/07/03 14:44:47	5.85566
2024/07/03 14:44:48	5.71903
2024/07/03 14:44:49	5.52972
2024/07/03 14:44:50	5.75787
2024/07/03 14:44:51	5.72303
2024/07/03 14:44:52	7.76451
2024/07/03 14:44:53	5.55444
2024/07/03 14:44:54	5.61926
2024/07/03 14:44:55	5.49573
2024/07/03 14:44:56	7.76407
2024/07/03 14:44:57	8.16999
2024/07/03 14:44:58	8.28491
2024/07/03 14:44:59	5.48023
2024/07/03 14:45:00	5.24458
2024/07/03 14:45:01	5.40858
2024/07/03 14:45:02	5.33852
2024/07/03 14:45:03	5.00678
2024/07/03 14:45:04	7.3783
2024/07/03 14:45:05	6.8863
2024/07/03 14:45:06	7.10842
2024/07/03 14:45:07	7.69481
2024/07/03 14:45:08	7.34538
2024/07/03 14:45:09	6.80942
2024/07/03 14:45:10	6.5352
2024/07/03 14:45:11	6.89312
2024/07/03 14:45:12	3.68218
2024/07/03 14:45:13	3.68138
2024/07/03 14:45:14	4.78428
2024/07/03 14:45:15	4.42802
2024/07/03 14:45:16	3.74623
2024/07/03 14:45:17	3.71535
2024/07/03 14:45:18	3.64796
2024/07/03 14:45:19	3.55272
2024/07/03 14:45:20	3.61225
2024/07/03 14:45:21	3.5383
2024/07/03 14:45:22	3.56497
2024/07/03 14:45:23	3.53804
2024/07/03 14:45:24	3.55138
2024/07/03 14:45:25	3.24165
2024/07/03 14:45:26	3.49381
2024/07/03 14:45:27	3.73332
2024/07/03 14:45:28	3.5585
2024/07/03 14:45:29	3.55147
2024/07/03 14:45:30	3.58467
2024/07/03 14:45:31	3.37367
2024/07/03 14:45:32	3.50739
2024/07/03 14:45:33	3.48646
2024/07/03 14:45:34	3.33832
2024/07/03 14:45:35	3.65059
2024/07/03 14:45:36	4.20969
2024/07/03 14:45:37	4.79288
2024/07/03 14:45:38	4.78665
2024/07/03 14:45:39	4.50192
2024/07/03 14:45:40	5.4108
2024/07/03 14:45:41	4.37322
2024/07/03 14:45:42	4.09266
2024/07/03 14:45:43	5.10406
2024/07/03 14:45:44	4.54666
2024/07/03 14:45:45	4.30195
2024/07/03 14:45:46	4.36017
2024/07/03 14:45:47	4.52295
2024/07/03 14:45:48	4.44553
2024/07/03 14:45:49	4.17481
2024/07/03 14:45:50	4.04614
2024/07/03 14:45:51	nan
2024/07/03 14:45:52	4.22036
2024/07/03 14:45:53	4.46597
2024/07/03 14:45:54	4.03541
2024/07/03 14:45:55	4.57605
2024/07/03 14:45:56	4.65684
2024/07/03 14:45:57	4.45419
2024/07/03 14:45:58	4.50803
2024/07/03 14:45:59	4.2444
2024/07/03 14:46:00	4.41168
2024/07/03 14:46:01	4.3863
2024/07/03 14:46:03	4.43247
2024/07/03 14:46:04	4.44583
2024/07/03 14:46:05	4.3309
2024/07/03 14:46:06	4.1897
2024/07/03 14:46:07	4.1896
2024/07/03 14:46:08	4.33678
2024/07/03 14:46:09	4.30299
2024/07/03 14:46:10	4.23014
2024/07/03 14:46:11	4.32868
2024/07/03 14:46:12	3.9526
2024/07/03 14:46:13	4.40418
2024/07/03 14:46:14	4.03726
2024/07/03 14:46:15	4.27747
2024/07/03 14:46:16	4.24313
2024/07/03 14:46:17	4.15763
2024/07/03 14:46:18	4.30028
2024/07/03 14:46:19	4.09948
2024/07/03 14:46:20	4.28156
2024/07/03 14:46:21	4.20258
2024/07/03 14:46:22	4.0273
2024/07/03 14:46:23	4.07996
2024/07/03 14:46:24	4.29577
2024/07/03 14:46:25	4.1722
2024/07/03 14:46:26	4.1901
2024/07/03 14:46:27	4.28625
2024/07/03 14:46:28	4.01393
2024/07/03 14:46:29	4.30518
2024/07/03 14:46:30	3.94525
2024/07/03 14:46:31	4.17481
2024/07/03 14:46:32	4.14272
2024/07/03 14:46:33	4.22255
2024/07/03 14:46:34	3.92383
2024/07/03 14:46:35	3.83593
2024/07/03 14:46:36	4.00814
2024/07/03 14:46:37	4.04781
2024/07/03 14:46:38	3.93222
2024/07/03 14:46:39	4.204
2024/07/03 14:46:40	3.93374
2024/07/03 14:46:41	4.13782
2024/07/03 14:46:42	4.04445
2024/07/03 14:46:43	3.85418
2024/07/03 14:46:44	3.93784
2024/07/03 14:46:45	3.84282
2024/07/03 14:46:46	4.15984
2024/07/03 14:46:47	4.16067
2024/07/03 14:46:48	4.11338
2024/07/03 14:46:49	4.08421
2024/07/03 14:46:50	4.04006
2024/07/03 14:46:51	3.86115
2024/07/03 14:46:52	4.21448
2024/07/03 14:46:53	3.19752
2024/07/03 14:46:54	3.71938
2024/07/03 14:46:55	4.06794
2024/07/03 14:46:56	3.92471
2024/07/03 14:46:57	3.98606
2024/07/03 14:46:58	4.04512
2024/07/03 14:46:59	3.96862
2024/07/03 14:47:00	3.86825
2024/07/03 14:47:01	3.84268
2024/07/03 14:47:02	3.67281
2024/07/03 14:47:03	3.7995
2024/07/03 14:47:04	3.89563
2024/07/03 14:47:05	3.81139
2024/07/03 14:47:06	3.92702
2024/07/03 14:47:07	3.92778
2024/07/03 14:47:08	3.944
2024/07/03 14:47:09	3.89706
2024/07/03 14:47:10	3.77476
2024/07/03 14:47:11	3.94021
2024/07/03 14:47:12	3.64149
2024/07/03 14:47:13	3.63488
2024/07/03 14:47:14	3.75385
2024/07/03 14:47:15	3.95435
2024/07/03 14:47:16	3.66943
2024/07/03 14:47:17	3.77735
2024/07/03 14:47:18	3.67113
2024/07/03 14:47:19	4.04737
2024/07/03 14:47:20	4.03889
2024/07/03 14:47:21	3.84745
2024/07/03 14:47:22	3.94952
2024/07/03 14:47:23	4.11572
2024/07/03 14:47:24	3.69012
2024/07/03 14:47:25	3.67729
2024/07/03 14:47:26	3.68781
2024/07/03 14:47:27	3.55174
2024/07/03 14:47:28	3.71601
2024/07/03 14:47:29	3.48443
2024/07/03 14:47:30	3.88419
2024/07/03 14:47:31	3.89536
2024/07/03 14:47:32	3.92165
2024/07/03 14:47:33	3.85744
2024/07/03 14:47:34	3.79573
2024/07/03 14:47:35	3.72067
2024/07/03 14:47:36	3.05989
2024/07/03 14:47:37	3.26453
2024/07/03 14:47:38	3.42951
2024/07/03 14:47:39	3.56981
2024/07/03 14:47:40	3.93202
2024/07/03 14:47:41	3.84021
2024/07/03 14:47:42	3.8475
2024/07/03 14:47:43	3.36018
2024/07/03 14:47:44	3.18216
2024/07/03 14:47:45	3.65276
2024/07/03 14:47:46	4.00121
2024/07/03 14:47:47	3.17769
2024/07/03 14:47:48	3.65158
2024/07/03 14:47:49	3.62495
2024/07/03 14:47:50	3.47833
2024/07/03 14:47:51	3.79378
2024/07/03 14:47:52	3.89417
2024/07/03 14:47:53	3.83895
2024/07/03 14:47:54	3.81439
2024/07/03 14:47:55	3.79271
2024/07/03 14:47:56	3.65716
2024/07/03 14:47:57	3.57638
2024/07/03 14:47:58	3.86378
2024/07/03 14:47:59	3.37171
2024/07/03 14:48:00	4.14023
2024/07/03 14:48:01	3.54768
2024/07/03 14:48:02	3.44672
2024/07/03 14:48:03	3.83522
2024/07/03 14:48:04	3.85877
2024/07/03 14:48:05	3.72597
2024/07/03 14:48:06	3.81958
2024/07/03 14:48:07	3.86923
2024/07/03 14:48:08	3.86025
2024/07/03 14:48:09	3.83333
2024/07/03 14:48:10	3.81845
2024/07/03 14:48:11	3.73374
2024/07/03 14:48:12	3.92663
2024/07/03 14:48:13	5.34553
2024/07/03 14:48:14	3.74227
2024/07/03 14:48:15	3.65596
2024/07/03 14:48:16	3.72251
2024/07/03 14:48:17	3.37685
2024/07/03 14:48:18	3.7241
2024/07/03 14:48:19	3.14813
2024/07/03 14:48:20	3.64485
2024/07/03 14:48:21	3.5549
2024/07/03 14:48:22	3.87059
2024/07/03 14:48:23	3.71221
2024/07/03 14:48:24	3.84223
2024/07/03 14:48:25	3.9082
2024/07/03 14:48:26	3.78023
2024/07/03 14:48:27	3.61232
2024/07/03 14:48:28	3.51161
2024/07/03 14:48:29	3.70486
2024/07/03 14:48:30	3.46094
2024/07/03 14:48:31	3.65795
2024/07/03 14:48:32	3.85421
2024/07/03 14:48:33	3.70231
2024/07/03 14:48:34	3.48331
2024/07/03 14:48:35	3.88467
2024/07/03 14:48:36	3.79518
2024/07/03 14:48:37	3.74852
2024/07/03 14:48:38	3.76413
2024/07/03 14:48:39	3.55752
2024/07/03 14:48:40	3.75507
2024/07/03 14:48:41	3.54103
2024/07/03 14:48:42	3.82152
2024/07/03 14:48:43	3.20957
2024/07/03 14:48:44	3.79069
2024/07/03 14:48:45	3.959
2024/07/03 14:48:46	3.40685
2024/07/03 14:48:47	3.77217
2024/07/03 14:48:48	3.47617
2024/07/03 14:48:49	3.58385
2024/07/03 14:48:50	3.8985
2024/07/03 14:48:51	3.96415
2024/07/03 14:48:52	4.10492
2024/07/03 14:48:53	3.86892
2024/07/03 14:48:54	3.1525
2024/07/03 14:48:55	3.85235
2024/07/03 14:48:56	3.72423
2024/07/03 14:48:57	4.19768
2024/07/03 14:48:58	3.81297
2024/07/03 14:48:59	3.89201
2024/07/03 14:49:00	3.99434
2024/07/03 14:49:01	3.33015
2024/07/03 14:49:02	3.51355
2024/07/03 14:49:03	3.86211
2024/07/03 14:49:04	3.36886
2024/07/03 14:49:05	3.72991
2024/07/03 14:49:06	3.28033
2024/07/03 14:49:07	3.7953
2024/07/03 14:49:08	3.81219
2024/07/03 14:49:09	3.37484
2024/07/03 14:49:10	3.16838
2024/07/03 14:49:11	3.81373
2024/07/03 14:49:12	3.92763
2024/07/03 14:49:13	3.64206
2024/07/03 14:49:14	3.67687
2024/07/03 14:49:15	3.36882
2024/07/03 14:49:16	3.31596
2024/07/03 14:49:17	3.73464
2024/07/03 14:49:18	3.87814
2024/07/03 14:49:19	3.44783
2024/07/03 14:49:20	3.75276
2024/07/03 14:49:21	3.77779
2024/07/03 14:49:22	3.5919
2024/07/03 14:49:23	3.32489
2024/07/03 14:49:24	3.80448
2024/07/03 14:49:25	3.35741
2024/07/03 14:49:26	3.85906
2024/07/03 14:49:27	3.7124
2024/07/03 14:49:28	3.6309
2024/07/03 14:49:29	3.32181
2024/07/03 14:49:30	3.54689
2024/07/03 14:49:31	3.63164
2024/07/03 14:49:32	3.65759
2024/07/03 14:49:33	3.68742
2024/07/03 14:49:34	3.51561
2024/07/03 14:49:35	3.45613
2024/07/03 14:49:36	3.46374
2024/07/03 14:49:37	3.60244
2024/07/03 14:49:38	3.58847
2024/07/03 14:49:39	3.40031
2024/07/03 14:49:40	3.75083
2024/07/03 14:49:41	3.3188
2024/07/03 14:49:42	3.45147
2024/07/03 14:49:43	3.63951
2024/07/03 14:49:44	3.36793
2024/07/03 14:49:45	3.90828
2024/07/03 14:49:46	3.53977
2024/07/03 14:49:47	3.35105
2024/07/03 14:49:48	3.30083
2024/07/03 14:49:49	3.81219
2024/07/03 14:49:50	3.56622
2024/07/03 14:49:51	3.60611
2024/07/03 14:49:52	3.20339
2024/07/03 14:49:53	3.71703
2024/07/03 14:49:54	3.48151
2024/07/03 14:49:55	3.31195
2024/07/03 14:49:56	3.42366
2024/07/03 14:49:57	3.58939
2024/07/03 14:49:58	3.30851
2024/07/03 14:49:59	3.61868
2024/07/03 14:50:00	-0.805462
2024/07/03 14:50:01	3.07053
2024/07/03 14:50:02	3.66108
2024/07/03 14:50:03	3.5818
2024/07/03 14:50:04	3.49324
2024/07/03 14:50:05	3.70804
2024/07/03 14:50:06	3.46628
2024/07/03 14:50:07	3.43574
2024/07/03 14:50:08	3.78114
2024/07/03 14:50:09	3.3565
2024/07/03 14:50:10	3.35685
2024/07/03 14:50:11	3.38289
2024/07/03 14:50:12	3.56043
2024/07/03 14:50:13	3.46897
2024/07/03 14:50:14	3.66967
2024/07/03 14:50:15	3.6231
2024/07/03 14:50:16	3.7379
2024/07/03 14:50:17	3.4454
2024/07/03 14:50:18	3.6929
2024/07/03 14:50:19	3.4841
2024/07/03 14:50:20	3.541
2024/07/03 14:50:21	3.44601
2024/07/03 14:50:22	3.55279
2024/07/03 14:50:23	3.85956
2024/07/03 14:50:24	3.48828
2024/07/03 14:50:25	3.78263
2024/07/03 14:50:26	3.42876
2024/07/03 14:50:27	3.34061
2024/07/03 14:50:28	3.5562
2024/07/03 14:50:29	3.82561
2024/07/03 14:50:30	3.8664
2024/07/03 14:50:31	3.37557
2024/07/03 14:50:32	3.26138
2024/07/03 14:50:33	3.66685
2024/07/03 14:50:34	3.37615
2024/07/03 14:50:35	3.7311
2024/07/03 14:50:36	3.57836
2024/07/03 14:50:37	3.39326
2024/07/03 14:50:38	5.14969
2024/07/03 14:50:39	3.69741
2024/07/03 14:50:40	3.62267
2024/07/03 14:50:41	3.65975
2024/07/03 14:50:42	3.79261
2024/07/03 14:50:43	3.65303
2024/07/03 14:50:44	3.25454
2024/07/03 14:50:45	3.29539
2024/07/03 14:50:46	3.51771
2024/07/03 14:50:47	3.47945
2024/07/03 14:50:48	3.3492
2024/07/03 14:50:49	3.88901
2024/07/03 14:50:50	2.01244
2024/07/03 14:50:51	3.32521
2024/07/03 14:50:52	3.7003
2024/07/03 14:50:53	3.31089
2024/07/03 14:50:54	3.64462
2024/07/03 14:50:55	3.49745
2024/07/03 14:50:56	3.44378
2024/07/03 14:50:57	3.19769
2024/07/03 14:50:58	3.32248
2024/07/03 14:50:59	3.58552
2024/07/03 14:51:00	3.40297
2024/07/03 14:51:01	3.33412
2024/07/03 14:51:02	3.59461
2024/07/03 14:51:03	3.59057
2024/07/03 14:51:04	3.27012
2024/07/03 14:51:05	3.45352
2024/07/03 14:51:06	3.58977
2024/07/03 14:51:07	3.47405
2024/07/03 14:51:08	3.48431
2024/07/03 14:51:09	3.59706
2024/07/03 14:51:10	3.55963
2024/07/03 14:51:11	3.36162
2024/07/03 14:51:12	3.56182
2024/07/03 14:51:13	3.38456
2024/07/03 14:51:14	3.51163
2024/07/03 14:51:15	3.64688
2024/07/03 14:51:16	3.53594
2024/07/03 14:51:17	3.44557
2024/07/03 14:51:18	3.42395
2024/07/03 14:51:19	3.55758
2024/07/03 14:51:20	2.70426
2024/07/03 14:51:21	3.52425
2024/07/03 14:51:22	3.43216
2024/07/03 14:51:23	3.61867
2024/07/03 14:51:24	3.41526
2024/07/03 14:51:25	3.59021
2024/07/03 14:51:26	3.47951
2024/07/03 14:51:27	3.42586
2024/07/03 14:51:28	3.51455
2024/07/03 14:51:29	3.51156
2024/07/03 14:51:30	3.57987
2024/07/03 14:51:31	3.52233
2024/07/03 14:51:32	3.33383
2024/07/03 14:51:33	3.43045
2024/07/03 14:51:34	3.55979
2024/07/03 14:51:35	3.52808
2024/07/03 14:51:36	3.37495
2024/07/03 14:51:37	3.58199
2024/07/03 14:51:38	3.41453
2024/07/03 14:51:39	3.58041
2024/07/03 14:51:40	3.52539
2024/07/03 14:51:41	3.58164
2024/07/03 14:51:42	3.44047
2024/07/03 14:51:43	3.68366
2024/07/03 14:51:44	3.59933
2024/07/03 14:51:45	3.69998
2024/07/03 14:51:46	3.61625
2024/07/03 14:51:47	3.62432
2024/07/03 14:51:48	3.68076
2024/07/03 14:51:49	3.47361
2024/07/03 14:51:50	3.52805
2024/07/03 14:51:51	3.52479
2024/07/03 14:51:52	3.38722
2024/07/03 14:51:53	3.60687
2024/07/03 14:51:54	3.38409
2024/07/03 14:51:55	3.6179
2024/07/03 14:51:56	3.38439
2024/07/03 14:51:57	3.5683
2024/07/03 14:51:58	3.59306
2024/07/03 14:51:59	3.5714
2024/07/03 14:52:00	3.58686
2024/07/03 14:52:01	3.53335
2024/07/03 14:52:02	3.62349
2024/07/03 14:52:03	3.40148
2024/07/03 14:52:04	3.55078
2024/07/03 14:52:05	3.48964
2024/07/03 14:52:06	3.54885
2024/07/03 14:52:07	3.50446
2024/07/03 14:52:08	3.55134
2024/07/03 14:52:09	3.43611
2024/07/03 14:52:10	3.63982
2024/07/03 14:52:11	3.44278
2024/07/03 14:52:12	3.53266
2024/07/03 14:52:13	3.42311
2024/07/03 14:52:14	3.59094
2024/07/03 14:52:15	3.54368
2024/07/03 14:52:16	3.55782
2024/07/03 14:52:17	3.63413
2024/07/03 14:52:18	3.52121
2024/07/03 14:52:19	3.56266
2024/07/03 14:52:20	3.51584
2024/07/03 14:52:21	3.52712
2024/07/03 14:52:22	3.46455
2024/07/03 14:52:23	3.46201
2024/07/03 14:52:24	3.48752
2024/07/03 14:52:25	3.49681
2024/07/03 14:52:26	3.55186
2024/07/03 14:52:27	3.4986
2024/07/03 14:52:28	3.54314
2024/07/03 14:52:29	3.50231
2024/07/03 14:52:30	3.41452
2024/07/03 14:52:31	3.47315
2024/07/03 14:52:32	3.46509
2024/07/03 14:52:33	3.61683
2024/07/03 14:52:34	3.54709
2024/07/03 14:52:35	3.56367
2024/07/03 14:52:36	3.49502
2024/07/03 14:52:37	3.53022
2024/07/03 14:52:38	3.54705
2024/07/03 14:52:39	3.593
2024/07/03 14:52:40	3.69737
2024/07/03 14:52:41	3.36193
2024/07/03 14:52:42	3.68224
2024/07/03 14:52:43	3.47215
2024/07/03 14:52:44	3.35992
2024/07/03 14:52:45	3.6659
2024/07/03 14:52:46	3.47548
2024/07/03 14:52:47	3.57954
2024/07/03 14:52:48	3.48725
2024/07/03 14:52:49	3.50011
2024/07/03 14:52:50	3.68569
2024/07/03 14:52:51	3.39329
2024/07/03 14:52:52	3.39852
2024/07/03 14:52:53	3.41124
2024/07/03 14:52:54	3.61395
2024/07/03 14:52:55	3.6097
2024/07/03 14:52:56	3.59042
2024/07/03 14:52:57	3.53731
2024/07/03 14:52:58	3.61314
2024/07/03 14:52:59	3.57835
2024/07/03 14:53:00	3.51896
2024/07/03 14:53:01	3.43781
2024/07/03 14:53:02	3.50773
2024/07/03 14:53:03	3.48483
2024/07/03 14:53:04	3.41921
2024/07/03 14:53:05	3.53863
2024/07/03 14:53:06	3.48023
2024/07/03 14:53:07	3.60488
2024/07/03 14:53:08	3.61191
2024/07/03 14:53:09	3.4373
2024/07/03 14:53:10	3.59658
2024/07/03 14:53:11	3.51569
2024/07/03 14:53:12	3.57332
2024/07/03 14:53:13	3.51949
2024/07/03 14:53:14	3.54155
2024/07/03 14:53:15	3.56744
2024/07/03 14:53:16	3.58449
2024/07/03 14:53:17	3.32448
2024/07/03 14:53:18	3.53419
2024/07/03 14:53:19	3.38567
2024/07/03 14:53:20	3.366
2024/07/03 14:53:21	3.33788
2024/07/03 14:53:22	3.47555
2024/07/03 14:53:23	3.6656
2024/07/03 14:53:24	3.59793
2024/07/03 14:53:25	3.43201
2024/07/03 14:53:26	3.58476
2024/07/03 14:53:27	3.42016
2024/07/03 14:53:28	3.54279
2024/07/03 14:53:29	3.60427
2024/07/03 14:53:30	3.48666
2024/07/03 14:53:31	3.53451
2024/07/03 14:53:32	3.55724
2024/07/03 14:53:33	4.35098
2024/07/03 14:53:34	3.42156
2024/07/03 14:53:35	3.59783
2024/07/03 14:53:36	3.47895
2024/07/03 14:53:37	3.5375
2024/07/03 14:53:38	3.56593
2024/07/03 14:53:39	3.47185
2024/07/03 14:53:40	3.54619
2024/07/03 14:53:41	3.37847
2024/07/03 14:53:42	3.46249
2024/07/03 14:53:43	3.5217
2024/07/03 14:53:44	3.562
2024/07/03 14:53:45	3.52189
2024/07/03 14:53:46	3.39373
2024/07/03 14:53:47	3.53102
2024/07/03 14:53:48	3.42291
2024/07/03 14:53:49	3.53251
2024/07/03 14:53:50	3.41108
2024/07/03 14:53:51	3.57922
2024/07/03 14:53:52	3.65961
2024/07/03 14:53:53	3.46258
2024/07/03 14:53:54	3.58037
2024/07/03 14:53:55	3.48196
2024/07/03 14:53:56	3.50143
2024/07/03 14:53:57	3.4245
2024/07/03 14:53:58	3.48168
2024/07/03 14:53:59	3.66149
2024/07/03 14:54:00	3.64279
2024/07/03 14:54:01	3.38512
2024/07/03 14:54:02	3.52148
2024/07/03 14:54:03	3.64281
2024/07/03 14:54:04	3.53355
2024/07/03 14:54:05	3.54303
2024/07/03 14:54:06	3.58359
2024/07/03 14:54:07	3.45242
2024/07/03 14:54:08	3.47298
2024/07/03 14:54:09	3.52018
2024/07/03 14:54:10	3.46915
2024/07/03 14:54:11	3.44412
2024/07/03 14:54:12	3.55585
2024/07/03 14:54:13	3.53409
2024/07/03 14:54:14	3.38202
2024/07/03 14:54:15	3.57788
2024/07/03 14:54:16	3.49204
2024/07/03 14:54:17	3.50895
2024/07/03 14:54:18	3.48543
2024/07/03 14:54:19	3.41035
2024/07/03 14:54:20	3.42629
2024/07/03 14:54:21	3.51437
2024/07/03 14:54:22	3.55831
2024/07/03 14:54:23	3.48127
2024/07/03 14:54:24	3.56664
2024/07/03 14:54:25	3.5757
2024/07/03 14:54:26	3.64708
2024/07/03 14:54:27	3.35736
2024/07/03 14:54:28	3.62414
2024/07/03 14:54:29	3.63247
2024/07/03 14:54:30	3.67347
2024/07/03 14:54:31	3.64459
2024/07/03 14:54:32	3.55755
2024/07/03 14:54:33	3.96475
2024/07/03 14:54:34	3.67239
2024/07/03 14:54:35	4.25046
2024/07/03 14:54:36	3.47399
2024/07/03 14:54:37	2.93422
2024/07/03 14:54:38	3.52602
2024/07/03 14:54:39	3.68915
2024/07/03 14:54:40	3.29751
2024/07/03 14:54:41	3.42788
2024/07/03 14:54:42	3.52347
2024/07/03 14:54:43	3.41728
2024/07/03 14:54:44	3.52624
2024/07/03 14:54:45	3.47362
2024/07/03 14:54:46	3.48709
2024/07/03 14:54:47	3.46158
2024/07/03 14:54:48	3.44031
2024/07/03 14:54:49	3.54536
2024/07/03 14:54:50	3.47127
2024/07/03 14:54:51	3.49949
2024/07/03 14:54:52	3.46482
2024/07/03 14:54:53	3.61304
2024/07/03 14:54:54	3.6308
2024/07/03 14:54:55	3.46748
2024/07/03 14:54:56	3.50581
2024/07/03 14:54:57	3.51052
2024/07/03 14:54:58	3.55615
2024/07/03 14:54:59	3.57995
2024/07/03 14:55:00	3.55542
2024/07/03 14:55:01	3.64906
2024/07/03 14:55:02	3.37137
2024/07/03 14:55:03	3.5682
2024/07/03 14:55:04	3.65717
2024/07/03 14:55:05	3.71499
2024/07/03 14:55:06	3.58587
2024/07/03 14:55:07	3.44013
2024/07/03 14:55:08	3.42085
2024/07/03 14:55:09	3.51977
2024/07/03 14:55:10	3.54348
2024/07/03 14:55:11	3.41229
2024/07/03 14:55:12	3.488
2024/07/03 14:55:13	3.40295
2024/07/03 14:55:14	3.57996
2024/07/03 14:55:15	3.59408
2024/07/03 14:55:16	3.3947
2024/07/03 14:55:17	3.65955
2024/07/03 14:55:18	3.65596
2024/07/03 14:55:19	3.44313
2024/07/03 14:55:20	3.32474
2024/07/03 14:55:21	3.54072
2024/07/03 14:55:22	3.39108
2024/07/03 14:55:23	3.54576
2024/07/03 14:55:24	3.5102
2024/07/03 14:55:25	3.39179
2024/07/03 14:55:26	3.48542
2024/07/03 14:55:27	3.55911
2024/07/03 14:55:28	3.45152
2024/07/03 14:55:29	3.4765
2024/07/03 14:55:30	3.55004
2024/07/03 14:55:31	3.4362
2024/07/03 14:55:32	3.53273
2024/07/03 14:55:33	3.43972
2024/07/03 14:55:34	3.525
2024/07/03 14:55:35	3.40703
2024/07/03 14:55:36	3.52097
2024/07/03 14:55:37	3.60586
2024/07/03 14:55:38	3.63691
2024/07/03 14:55:39	3.55081
2024/07/03 14:55:40	3.4883
2024/07/03 14:55:41	3.57593
2024/07/03 14:55:42	3.58373
2024/07/03 14:55:43	3.41646
2024/07/03 14:55:44	3.56917
2024/07/03 14:55:45	3.45269
2024/07/03 14:55:46	3.51854
2024/07/03 14:55:47	3.64723
2024/07/03 14:55:48	3.41883
2024/07/03 14:55:49	3.48063
2024/07/03 14:55:50	3.62459
2024/07/03 14:55:51	3.4927
2024/07/03 14:55:52	3.47107
2024/07/03 14:55:53	3.50937
2024/07/03 14:55:54	3.54291
2024/07/03 14:55:55	3.58057
2024/07/03 14:55:56	3.28918
2024/07/03 14:55:57	3.35077
2024/07/03 14:55:58	3.58193
2024/07/03 14:55:59	3.58055
2024/07/03 14:56:00	3.43001
2024/07/03 14:56:01	3.7372
2024/07/03 14:56:02	3.43849
2024/07/03 14:56:03	3.49445
2024/07/03 14:56:04	3.58387
2024/07/03 14:56:05	3.62625
2024/07/03 14:56:06	3.52705
2024/07/03 14:56:07	3.44823
2024/07/03 14:56:08	3.52709
2024/07/03 14:56:09	3.57198
2024/07/03 14:56:10	3.34894
2024/07/03 14:56:11	3.53663
2024/07/03 14:56:12	3.47848
2024/07/03 14:56:13	3.5031
2024/07/03 14:56:14	3.51405
2024/07/03 14:56:15	3.67614
2024/07/03 14:56:16	3.5976
2024/07/03 14:56:17	3.47066
2024/07/03 14:56:18	3.25215
2024/07/03 14:56:19	3.43008
2024/07/03 14:56:20	3.61878
2024/07/03 14:56:21	3.55068
2024/07/03 14:56:22	3.56984
2024/07/03 14:56:23	3.49611
2024/07/03 14:56:24	3.48006
2024/07/03 14:56:25	3.53381
2024/07/03 14:56:26	3.42305
2024/07/03 14:56:27	3.49274
2024/07/03 14:56:28	3.17667
2024/07/03 14:56:29	3.56892
2024/07/03 14:56:30	3.77759
2024/07/03 14:56:31	3.72317
2024/07/03 14:56:32	3.30006
2024/07/03 14:56:33	3.62086
2024/07/03 14:56:34	3.67541
2024/07/03 14:56:35	3.63057
2024/07/03 14:56:36	3.19826
2024/07/03 14:56:37	3.52318
2024/07/03 14:56:38	3.60151
2024/07/03 14:56:39	3.58218
2024/07/03 14:56:40	3.5624
2024/07/03 14:56:41	3.58255
2024/07/03 14:56:42	3.40943
2024/07/03 14:56:43	3.57178
2024/07/03 14:56:44	3.57872
2024/07/03 14:56:45	3.51839
2024/07/03 14:56:46	3.6228
2024/07/03 14:56:47	3.481
2024/07/03 14:56:48	3.48208
2024/07/03 14:56:49	3.54468
2024/07/03 14:56:50	3.57414
2024/07/03 14:56:51	3.53979
2024/07/03 14:56:52	3.58069
2024/07/03 14:56:53	3.56898
2024/07/03 14:56:54	3.50657
2024/07/03 14:56:55	3.60127
2024/07/03 14:56:56	3.50269
2024/07/03 14:56:57	3.54899
2024/07/03 14:56:58	3.59429
2024/07/03 14:56:59	3.50465
2024/07/03 14:57:00	3.47078
